label,content
daily_cases,"發佈日期：2022-08-06                        中央流行疫情指揮中心今(6)日公布國內新增19,965例COVID-19確定病例，分別為19,753例本土個案及212例境外移入；另確診個案中新增51例死亡。指揮中心表示，今日新增之19,753例本土病例，為9,155例男性、10,592例女性、6例調查中；年齡介於未滿5歲至90多歲以上；個案分布為新北市(3,664例)，臺中市(2,331例)，臺北市(2,172例)，桃園市(2,162例)，高雄市(1,894例)，臺南市(1,448例)，彰化縣(867例)，新竹縣(621例)，苗栗縣(575例)，屏東縣(573例)，雲林縣(558例)，新竹市(452例)，宜蘭縣(438例)，嘉義縣(382例)，南投縣(326例)，基隆市(319例)，花蓮縣(288例)，嘉義市(226例)，臺東縣(202例)，澎湖縣(133例)，金門縣(115例)，連江縣(7例)。指揮中心指出，今日新增51例本土病例死亡個案，為32例男性、19例女性，年齡介於40多歲至90多歲以上，皆屬重度感染個案、50例具慢性病史、30例未接種3劑COVID-19疫苗。確診日介於今(2022)年5月6日至8月3日，死亡日期介於7月12日至8月3日，詳如新聞稿附件。指揮中心說明，今日新增212例境外移入個案中，為126例男性、86例女性；年齡介於未滿5歲至70多歲，分別自越南21例，菲律賓6例，美國、新加坡、荷蘭及德國(各4例)，英國、土耳其及泰國(各3例)，日本及法國(各2例)，丹麥、埃及、羅馬尼亞、印尼、馬來西亞及瑞士(各1例)移入，另150例感染國家調查中。入境日期介於今年7月7日至8月5日。指揮中心統計，截至目前國內累計15,084,435例新型冠狀病毒肺炎相關通報(含10,360,146例排除)，其中4,716,819例確診，分別為21,481例境外移入、4,695,284例本土病例、36例敦睦艦隊、3例航空器感染、1例不明及14例調查中。 2020年起累計9,187例COVID-19死亡病例，其中9,172例本土，個案居住縣市分布為新北市2,002例、臺北市1,046例、臺中市910例、高雄市842例、臺南市717例、桃園市691例、彰化縣539例、屏東縣382例、雲林縣279例、南投縣264例、基隆市209例、苗栗縣208例、嘉義縣203例、宜蘭縣184例、花蓮縣及嘉義市各149例、新竹縣142例、臺東縣135例、新竹市86例、澎湖縣21例、金門縣14例；另15例為境外移入。指揮中心再次呼籲，民眾應儘速完成疫苗接種，落實手部衛生、咳嗽禮節及佩戴口罩等個人防護措施，減少不必要移動、活動或集會，避免出入人多擁擠的場所，或高感染傳播風險場域，並主動積極配合各項防疫措施，下載及使用「臺灣社交距離APP」，共同嚴守社區防線。                    "
daily_cases,"發佈日期：2022-10-09                        中央流行疫情指揮中心今(9)日公布國內新增44,565例COVID-19確定病例，分別為44,457例本土個案及108例境外移入；另確診個案中新增62例死亡。指揮中心表示，今日新增之44,457例本土病例，為20,487例男性、23,951例女性、19例調查中，年齡介於未滿5歲至90多歲以上，個案分布為新北市(8,730例)，臺中市(5,379例)，桃園市(4,888例)，臺北市(4,580例)，高雄市(4,487例)，臺南市(3,238例)，彰化縣(2,363例)，屏東縣(1,229例)，新竹縣(1,193例)，宜蘭縣(1,183例)，雲林縣(1,112例)，苗栗縣(1,076例)，新竹市(1,048例)，嘉義縣(773例)，基隆市(751例)，南投縣(663例)，花蓮縣(617例)，嘉義市(456例)，臺東縣(335例)，金門縣(203例)，澎湖縣(141例)，連江縣(12例)。指揮中心指出，今日新增62例本土病例死亡個案，為27例男性、35例女性，年齡介於30多歲至90多歲以上，皆屬重度感染、58例具慢性病史、44例未接種3劑以上COVID-19疫苗。確診日介於今(2022)年8月27日至10月6日，死亡日期介於9月27日至10月6日，詳如新聞稿附件。指揮中心說明，今日新增108例境外移入個案中，為59例男性、49例女性，年齡介於未滿10歲至70多歲，分別自中國(4例)，新加坡(2例)，美國、香港及馬來西亞(各1例)移入，另99例感染國家調查中。入境日期介於今年9月8日至10月8日。指揮中心統計，截至目前國內累計18,363,146例新型冠狀病毒肺炎相關通報(含11,488,875例排除)，其中6,871,538例確診，分別為35,418例境外移入、6,836,066例本土病例、36例敦睦艦隊、3例航空器感染、1例不明及14例調查中。2020年起累計11,527例COVID-19死亡病例，其中11,511例本土，個案居住縣市分布為新北市2,390例、臺北市1,284例、臺中市1,165例、高雄市1,068例、桃園市883例、臺南市867例、彰化縣655例、屏東縣465例、雲林縣357例、南投縣356例、苗栗縣310例、嘉義縣278例、基隆市256例、宜蘭縣248例、花蓮縣201例、嘉義市189例、新竹縣188例、臺東縣160例、新竹市132例、澎湖縣34例，金門縣25例；另16例為境外移入。指揮中心再次呼籲，民眾應儘速完成疫苗接種，落實手部衛生、咳嗽禮節及佩戴口罩等個人防護措施，減少不必要移動、活動或集會，避免出入人多擁擠的場所，或高感染傳播風險場域，並主動積極配合各項防疫措施，下載及使用「臺灣社交距離APP」，共同嚴守社區防線。                    "
daily_cases,"發佈日期：2021-11-23                        中央流行疫情指揮中心今(23)日公布國內新增7例COVID-19境外移入確定病例；另確診個案中無新增死亡。指揮中心說明，今日新增7例境外移入個案，為4例男性、3例女性，年齡介於10多歲至70多歲，分別自印尼(2例，案16644、案16647)、柬埔寨(案16645)、德國(案16646)、美國(案16648)、越南(案16649)、中國(案16650)入境，入境日介於今(2021)年11月8日至11月21日，皆持有搭機前3日內檢驗陰性報告；詳如新聞稿附件。指揮中心統計，截至目前國內累計4,344,910例新型冠狀病毒肺炎相關通報(含4,327,506例排除)，其中16,539例確診，分別為1,895例境外移入，14,590例本土病例，36例敦睦艦隊、3例航空器感染、1例不明及14例調查中；另累計111例移除為空號。2020年起累計848例COVID-19死亡病例，其中836例本土，個案居住縣市分布為新北市412例、臺北市321例、基隆市29例、桃園市27例、彰化縣15例、新竹縣13例、臺中市5例、苗栗縣3例、宜蘭縣及花蓮縣各2例，新竹市、南投縣、雲林縣、臺南市、高雄市、屏東縣及臺東縣各1例；另12例為境外移入。指揮中心再次呼籲，民眾應落實手部衛生、咳嗽禮節及佩戴口罩等個人防護措施，減少不必要移動、活動或集會，避免出入人多擁擠的場所，或高感染傳播風險場域，並主動積極配合各項防疫措施，共同嚴守社區防線。                    "
daily_cases,"發佈日期：2022-04-08                        中央流行疫情指揮中心今(8)日公布國內新增507例COVID-19確定病例，分別為384例本土個案及123例境外移入(69例為航班落地採檢陽性)；另確診個案無新增死亡。指揮中心表示，今日新增之384例本土病例，為187例男性、197例女性，年齡介於未滿5歲至90多歲，發病日介於今(2022)年3月27日至4月8日，其中包含185例為無症狀感染。個案分佈為新北市(146例)，高雄市(58例)，臺北市(54例)，基隆市(31例)，桃園市(25例)，花蓮縣(24例)，新竹縣(9例)，新竹市(8例)，屏東縣(7例)，宜蘭縣及台南市(各5例)，台中市(4例)，雲林縣(3例)，苗栗縣(2例)，嘉義市、彰化縣及台東縣(各1例)。相關疫情調查持續進行中。指揮中心說明，今日新增境外移入個案為67例男性、56例女性，年齡介於未滿5歲至70多歲，分別自印尼(12例)、越南(11例)、新加坡(3例)、英國、韓國、法國(各2例)、柬埔寨、加拿大、菲律賓、美國、香港、泰國、帛琉(各1例)移入，另84例調查中。入境日介於今年3月27日至4月7日。指揮中心統計，截至目前國內累計7,269,750例新型冠狀病毒肺炎相關通報(含7,243,042例排除)，其中26,263例確診，分別為8,498例境外移入，17,711例本土病例，36例敦睦艦隊、3例航空器感染、1例不明及14例調查中；無新增空號病例，累計139例移除為空號。2020年起累計853例COVID-19死亡病例，其中839例本土，個案居住縣市分布為新北市413例、臺北市322例、基隆市29例、桃園市28例、彰化縣15例、新竹縣13例、臺中市5例、苗栗縣3例、宜蘭縣及花蓮縣各2例，新竹市、南投縣、雲林縣、臺南市、高雄市、屏東縣及臺東縣各1例；另14例為境外移入。指揮中心再次呼籲，民眾應落實手部衛生、咳嗽禮節及佩戴口罩等個人防護措施，減少不必要移動、活動或集會，避免出入人多擁擠的場所，或高感染傳播風險場域，並主動積極配合各項防疫措施，共同嚴守社區防線。                    "
daily_cases,"發佈日期：2022-09-11                        中央流行疫情指揮中心今(11)日公布國內新增32,128例COVID-19確定病例，分別為31,854例本土個案及274例境外移入；另確診個案中新增29例死亡。指揮中心表示，今日新增之31,854例本土病例，為14,618例男性、17,225例女性，11例調查中；年齡介於未滿5歲至90多歲以上；個案分布為新北市(6,375例)，台中市(4,220例)，台北市(3,959例)，桃園市(3,404例)，高雄市(2,588例)，台南市(1,796例)，彰化縣(1,524例)，新竹縣(953例)，新竹市(824例)，苗栗縣(803例)，屏東縣(799例)，雲林縣(749例)，宜蘭縣(738例)，基隆市(686例)，南投縣(562例)，花蓮縣(542例)，嘉義縣(455例)，嘉義市(303例)，台東縣(279例)，金門縣(168例)，澎湖縣(118例)，連江縣(9例)。指揮中心指出，今日新增29例本土病例死亡個案，為14例男性、15例女性，年齡介於50多歲至90多歲以上，皆屬重度感染、28例具慢性病史、20 例未接種3劑以上COVID-19疫苗。確診日介於今(2022)年7月11日至9月8日，死亡日期介於8月25日至9月8日，詳如新聞稿附件。指揮中心說明，今日新增274例境外移入個案中，為131例男性、143例女性，年齡介於未滿5歲至80多歲，分別自越南(8例)、柬埔寨(5例)、澳大利亞(3例)、西班牙、馬來西亞及印度(各2例)、土耳其、荷蘭、新加坡、香港及菲律賓(各1例)移入，另247例感染國家調查中。入境日期介於今年8月5日至9月10日。指揮中心統計，截至目前國內累計16,752,201例新型冠狀病毒肺炎相關通報(含11,067,214例排除)，其中5,682,133例確診，分別為30,662例境外移入，5,651,417例本土病例，36例敦睦艦隊、3例航空器感染、1例不明及14例調查中。2020年起累計10,284例COVID-19死亡病例，其中10,268例本土，個案居住縣市分布為新北市2,177例、臺北市1,146例、臺中市1,035例、高雄市966例、臺南市789例、桃園市779例、彰化縣603例、屏東縣415例、雲林縣323例、南投縣302例、苗栗縣256例、嘉義縣243例、基隆市224例、宜蘭縣210例、花蓮縣172例、嘉義市165例、新竹縣163例、臺東縣146例、新竹市106例、澎湖縣29例、金門縣19例；另16例為境外移入。指揮中心再次呼籲，民眾應儘速完成疫苗接種，落實手部衛生、咳嗽禮節及佩戴口罩等個人防護措施，減少不必要移動、活動或集會，避免出入人多擁擠的場所，或高感染傳播風險場域，並主動積極配合各項防疫措施，下載及使用「臺灣社交距離APP」，共同嚴守社區防線。                    "
daily_cases,"發佈日期：2022-06-13                        中央流行疫情指揮中心今(13)日公布國內新增45,110例COVID-19確定病例，分別為45,081例本土個案及29例境外移入；另確診個案中新增109例死亡。指揮中心表示，今日新增之45,081例本土病例，為21,513例男性、23,557例女性、11例調查中，年齡介於未滿5歲至90多歲以上，個案分布為高雄市(7,184例)、臺中市(6,694例)、新北市(5,470例)、桃園市(3,971例)、臺南市(3,969例)、彰化縣(3,545例)、臺北市(3,099例)、屏東縣(1,924例)、新竹縣(1,160例)、苗栗縣(1,140例)、雲林縣(1,034例)、南投縣(1,021例)、嘉義縣(849例)、新竹市(792例)、宜蘭縣(723例)、花蓮縣(674例)、基隆市(535例)、嘉義市(518例)、臺東縣(471例)、澎湖縣(199例)、金門縣(97例)、連江縣(12例)。指揮中心指出，今日新增109例本土病例死亡個案，為61例男性、48例女性，年齡介於40多歲至90多歲以上，皆屬重度感染個案、105例具慢性病史、66例未接種3劑 COVID-19疫苗。確診日介於今(2022)年5月4日至6月9日，死亡日期介於5月19日至6月10日，詳如新聞稿附件。指揮中心說明，今日新增29例境外移入個案中，為20例男性、9例女性，年齡介於未滿5歲至60多歲，分別自越南(3例)、土耳其及德國(各2例)移入，另22例感染國家調查中。入境日介於今年6月11日至6月12日。指揮中心統計，截至目前國內累計12,294,824例新型冠狀病毒肺炎相關通報(含9,353,700例排除)，其中2,937,363例確診，分別為13,465例境外移入、2,923,844例本土病例、36例敦睦艦隊、3例航空器感染、1例不明及14例調查中。2020年起累計4,280例COVID-19死亡病例，其中4,265例本土，個案居住縣市分布為新北市1,360例、臺北市760例、桃園市317例、臺中市304例、高雄市289例、臺南市198例、彰化縣161例、基隆市136例、屏東縣128例、宜蘭縣95例、雲林縣73例、花蓮縣71例、南投縣70例、新竹縣60例、臺東縣56例、嘉義縣55例、苗栗縣51例、嘉義市42例、新竹市27例、金門縣7例、澎湖縣5例；另15例為境外移入。指揮中心再次呼籲，民眾應儘速完成疫苗接種，落實手部衛生、咳嗽禮節及佩戴口罩等個人防護措施，減少不必要移動、活動或集會，避免出入人多擁擠的場所，或高感染傳播風險場域，並主動積極配合各項防疫措施，下載及使用「臺灣社交距離APP」，共同嚴守社區防線。                     "
daily_cases,發佈日期：2022-11-24                        疾管署今(24)日表示，為因應2022-2023年流感季流感流行高峰期之防疫需求，經傳染病防治諮詢會-流感防治組委員討論決議，自今(2022)年12月1日至明(2023)年3月31日期間，擴大公費流感抗病毒藥劑(下稱公費藥劑)使用條件，增列「有類流感症狀，且家人/同事/同班同學有類流感發病者」為使用對象(如附件)。籲請臨床醫師提高警覺，加強詢問病患之旅遊史與接觸史，如符合通報流感併發重症病例定義應儘速通報。此外，對於符合公費流感抗病毒藥劑用藥條件之民眾，應及早給藥，以減少疾病傳播及重症與死亡的發生。疾管署說明，目前我國公費藥劑配置於各縣市衛生局規劃之全國約4千家合約醫療機構(詳見疾病管制署全球資訊網 http://www.cdc.gov.tw 或透過疾管署「流感防治一網通」網頁查詢 https://antiflu.cdc.gov.tw/ ），配置藥劑包括克流感、易剋冒及瑞樂沙。由於本年流感可能與COVID-19共同流行，若民眾有類流感症狀，除可先用COVID-19家用快篩輔助檢測外，如有危險徵兆(如呼吸急促、呼吸困難、發紺、血痰、胸痛、意識改變、低血壓等)應儘速就醫，並由醫師依主訴與臨床判斷，評估是否符合公費藥劑用藥條件，倘經判斷符合條件者，不需流感快篩，即可開立公費藥劑，以把握用藥時機。疾管署進一步說明，由於目前流感抗病毒藥劑未列入健保給付項目，公費用藥治療之時機及必要性，仍由醫師依病患狀況及臨床專業決定。疾管署統計，本流感季累計9例流感併發重症確定病例；本次新增6例，為1例男性、5例女性，年齡介於10多歲至80多歲，5例感染H3N2及1例感染H1N1且均未接種本流感季疫苗，其中4例具潛在病史，年齡分別為1例50多歲、1例70多歲及2例80多歲。依疫情監測資料顯示，國內類流感門急診就診人次上升後近3週下降，仍高於2020年及2021年同期；流感併發重症通報近期略升，惟尚處低點，2022-2023年流感季累計9例重症病例(其中2例死亡)，8例H3N2、1例H1N1。近期多種呼吸道病毒於社區流行，綜合實驗室監測資料，自9月下旬起呼吸道融合病毒、副流感病毒及流感病毒活動度增加，近二週RSV陽性數雖有下降，惟仍高，流感病毒以A型為主，合約實驗室分離以H3N2為主。疾管署再次提醒，民眾勿輕忽流感嚴重性，應落實勤洗手及注意咳嗽禮節等個人衛生防護措施，有呼吸道症狀時應佩戴口罩；打噴嚏時應用面紙或手帕遮住口鼻，或用衣袖代替；與他人交談時，儘可能保持1公尺以上。民眾如有類流感症狀，應就近就醫並充分休息，待痊癒後再上學，以免病毒於同儕間傳播造成疫情發生。有關公費藥劑用藥條件、合約醫療機構名單及流感防治資訊，可至疾管署全球資訊網(https://www.cdc.gov.tw)，或撥打免付費防疫專線1922(或0800-001922)洽詢。                    
daily_cases,"發佈日期：2022-12-26                        中央流行疫情指揮中心今(26)日公布國內新增14,234例COVID-19確定病例，分別為14,162例本土個案及72例境外移入；另確診個案中新增14例死亡。指揮中心表示，今日新增之14,162例本土病例，為6,628例男性、7,525例女性、9例調查中，年齡介於未滿5歲至90多歲以上，個案分布為新北市(2,812例)，臺中市(1,827例)，桃園市(1,691例)，高雄市(1,451例)，臺北市(1,446例)，臺南市(1,144例)，彰化縣(652例)，新竹縣(641例)，新竹市(426例)，苗栗縣(365例)，屏東縣(273例)，雲林縣(271例)，南投縣(223例)，宜蘭縣(192例)，基隆市(174例)，嘉義縣(161例)，花蓮縣(143例)，嘉義市(89例)，金門縣(80例)，臺東縣(54例)，澎湖縣(46例)，連江縣(1例)。指揮中心指出，今日新增14例本土病例死亡個案，為11例男性、3例女性，年齡介於50多歲至90多歲以上，皆屬重度感染且具慢性病史、11例未接種3劑以上COVID-19疫苗。確診日介於今(2022)年11月29日至12月23日，死亡日期介於12月17日至12月23日，詳如新聞稿附件。指揮中心說明，今日新增72例境外移入個案中，為38例男性、34例女性，年齡介於未滿5歲至60多歲，分別自韓國(2例)，中國、日本、英國及泰國(各1例)移入，另66例感染國家調查中。入境日期介於今年11月29日至12月24日。指揮中心統計，截至目前國內累計20,618,658例新型冠狀病毒肺炎相關通報(含11,904,089例排除) ，其中8,713,634例確診，分別為39,514例境外移入，8,674,066例本土病例、36例敦睦艦隊、3例航空器感染、1例不明及14例調查中。2020年起累計15,113例COVID-19死亡病例，其中15,096例本土，個案居住縣市分布為新北市2,948例、臺北市1,644例、臺中市1,608例、高雄市1,482例、臺南市1,126例、桃園市1,120例、彰化縣950例、屏東縣585例、雲林縣497例、南投縣492例、苗栗縣414例、嘉義縣392例、宜蘭縣322例、基隆市313例、花蓮縣262例、嘉義市258例、新竹縣254例、臺東縣192例、新竹市163例、金門縣37例、澎湖縣37例；另17例為境外移入。指揮中心再次呼籲，民眾應儘速完成疫苗接種，落實手部衛生及咳嗽禮節等個人防護措施，減少不必要移動、活動或集會，避免出入人多擁擠的場所，或高感染傳播風險場域，主動積極配合各項防疫措施，並提醒體質敏感、有慢性病或發燒、呼吸道症狀的民眾，於人潮較密集區，仍建議戴口罩，共同維護國內社區健康。                    "
daily_cases,發佈日期：2021-12-27                        中央流行疫情指揮中心今(27)日表示，因應近期COVID-19全球疫情升溫，Omicron等新興變異株於全球迅速擴散，上週(12/20-12/26)境外移入病例數新增109例，較前一次(12/13-12/19)新增62例，上升76%，且Omicron變異株增加迅速，截至今日已累計34例，感染國家以美國及英國較多，加以我國已檢出多起境外移入病例為突破性感染，經評估國際間採認之入境前檢驗報告多以採檢日計算，故為確保航空防疫安全，自2022年1月4日零時起(啟程日)，旅客搭機前應檢附之COVID-19核酸檢驗報告調整為「2日內」報告，報告起計日由原「報告日」改以「採檢日」為基準，並以啟程地表定航班時間（不含搭機當日）往前推2個「日曆日」計算，請旅客搭機前務必確認PCR檢驗報告符合以上規範。指揮中心說明，旅客所持「2日內COVID-19核酸檢驗報告」請符合下列規範：1. 以英文、中文或中英對照版本為原則。2. 該報告可為紙本(正本/影本)或電子報告書形式。3. 需採分子生物學核酸檢測，且應可審核登機者之護照姓名、出生年月日(或護照號碼)、疾病名稱、採檢日及報告日、核酸檢驗方法（包括PCR、Real-Time PCR及RT-PCR等）及判讀結果等。4. 血清免疫學檢驗抗原或抗體，非屬核酸檢測，未符合本措施規範之條件。對於違反前述規定之旅客，抵臺時將依傳染病防治法第58條、第69條規定及衛生福利部公告裁罰基準，處新臺幣一萬元至十五萬元罰鍰。指揮中心強調，適逢春節前返鄉人潮，請旅客返臺必須事先瞭解並配合我國現行入境檢疫規定，及在臺檢疫期間應遵守之防疫措施，共同維護國內社區安全。                    
daily_cases,"發佈日期：2021-11-15                        中央流行疫情指揮中心今(15)日公布國內新增9例COVID-19確定病例，均為境外移入；另確診個案中無新增死亡。指揮中心說明，今日新增9例境外移入個案，為5例男性、4例女性，年齡介於10多歲至40多歲，分別自美國(案16599)、印尼(6例，案16600至案16605)、德國(案16606)、聖克里斯多福及尼維斯(案16607)入境，入境日介於今(2021)年10月30日至11月13日，皆持有搭機前3日內檢驗陰性報告；詳如新聞稿附件。指揮中心統計，截至目前國內累計4,214,628例新型冠狀病毒肺炎相關通報(含4,197,177例排除)，其中16,496例確診，分別為1,852境外移入，14,590例本土病例，36例敦睦艦隊、3例航空器感染、1例不明及14例調查中；另累計111例移除為空號。2020年起累計848例COVID-19死亡病例，其中836例本土，個案居住縣市分布為新北市412例、臺北市321例、基隆市29例、桃園市27例、彰化縣15例、新竹縣13例、臺中市5例、苗栗縣3例、宜蘭縣及花蓮縣各2例，新竹市、南投縣、雲林縣、臺南市、高雄市、屏東縣及臺東縣各1例；另12例為境外移入。指揮中心再次呼籲，民眾應落實手部衛生、咳嗽禮節及佩戴口罩等個人防護措施，減少不必要移動、活動或集會，避免出入人多擁擠的場所，或高感染傳播風險場域，並主動積極配合各項防疫措施，共同嚴守社區防線。                    "
daily_cases,"發佈日期：2021-12-27                        中央流行疫情指揮中心今(27)日公布國內新增16例COVID-19境外移入確定病例；另確診個案中無新增死亡。指揮中心表示，今日新增16例境外移入個案，為12例男性、4例女性，年齡介於10多歲至60多歲，分別自美國(8例，案17027-案17028、案17031、案17033-案17037)、越南(案17029)、匈牙利(案17030)、哈薩克(案17032)、菲律賓(案17038)、寮國(案17039)、英國(案17040)、德國(案17041)及印尼(案17042)入境，入境日介於今(2021)年12月12日至12月26日；詳如新聞稿附件。指揮中心統計，截至目前國內累計4,884,004例新型冠狀病毒肺炎相關通報(含4,864,380例排除)，其中16,931例確診，分別為2,277例境外移入，14,600例本土病例，36例敦睦艦隊、3例航空器感染、1例不明及14例調查中；無新增空號病例，累計111例移除為空號。2020年起累計850例COVID-19死亡病例，其中838例本土，個案居住縣市分布為新北市413例、臺北市322例、基隆市29例、桃園市27例、彰化縣15例、新竹縣13例、臺中市5例、苗栗縣3例、宜蘭縣及花蓮縣各2例，新竹市、南投縣、雲林縣、臺南市、高雄市、屏東縣及臺東縣各1例；另12例為境外移入。指揮中心再次呼籲，民眾應落實手部衛生、咳嗽禮節及佩戴口罩等個人防護措施，減少不必要移動、活動或集會，避免出入人多擁擠的場所，或高感染傳播風險場域，並主動積極配合各項防疫措施，共同嚴守社區防線。                    "
daily_cases,"發佈日期：2022-04-30中央流行疫情指揮中心今(30)日公布國內新增15,149例COVID-19確定病例，分別為15,033例本土個案及116例境外移入(111例為航班落地採檢陽性)；另確診個案中新增3例死亡。指揮中心表示，今日新增之15,033例本土病例，為7,282例男性、7,745例女性、6例調查中，年齡介於未滿5歲至90歲以上，發病日介於今(2022)年4月18日至4月29日，另8,108例為無症狀感染，個案分布為新北市(5,797例)、臺北市(3,099例)、桃園市(2,193例)、臺中市(756例)、基隆市(715例)、高雄市(453例)、花蓮縣(329例)、宜蘭縣(320例)、臺南市(280例)、新竹縣(195例)、彰化縣(158例)、雲林縣(147例)、屏東縣(133例)、新竹市(125例)、苗栗縣(89例)、嘉義縣(79例)、臺東縣(58例)、南投縣(43例)、嘉義市(33例)、金門縣(17例)、澎湖縣(9例)及連江縣(5例)。相關疫情調查持續進行中。指揮中心指出，今日新增3例本土病例死亡個案，為1例男性、2例女性，年齡介於60多歲至80多歲，皆屬重度感染個案與具慢性病史。確診日介於4月18日至4月25日，死亡日期介於4月23日及4月25日，詳如新聞稿附件。指揮中心說明，今日新增境外移入個案為63例男性，53例女性，年齡介於10多歲至70歲多歲，移入國家均調查中。入境日介於今年3月2日至4月30日。指揮中心統計，截至目前國內累計8,429,657例新型冠狀病毒肺炎相關通報(含8,311,873例排除)，其中115,883例確診，分別為11,236例境外移入，104,593本土病例，36例敦睦艦隊、3例航空器感染、1例不明及14例調查中。 2020年起累計865例COVID-19死亡病例，其中850例本土，個案居住縣市分布為新北市417例、臺北市323例、基隆市33例、桃園市28例、彰化縣15例、新竹縣13例、臺中市5例、苗栗縣及花蓮縣各3例、宜蘭縣及屏東縣各2例，新竹市、南投縣、雲林縣、臺南市、高雄市及臺東縣各1例；另15例為境外移入。指揮中心再次呼籲，民眾應落實手部衛生、咳嗽禮節及佩戴口罩等個人防護措施，減少不必要移動、活動或集會，避免出入人多擁擠的場所，或高感染傳播風險場域，並主動積極配合各項防疫措施，下載及使用「臺灣社交距離APP」，共同嚴守社區防線。"
daily_cases,"發佈日期：2021-11-20                        中央流行疫情指揮中心今(20)日公布國內新增4例COVID-19境外移入確定病例；另確診個案中無新增死亡。指揮中心說明，今日新增4例境外移入個案，為2例男性、2例女性，年齡介於20多歲至30多歲，分別自緬甸(案16628)、越南(2例，案16629、案16630)、印尼(案16631)入境，入境日介於今(2021)年11月5日至11月18日；詳如新聞稿附件。指揮中心統計，截至目前國內累計4,302,507例新型冠狀病毒肺炎相關通報(含4,284,291例排除)，其中16,520例確診，分別為1,876例境外移入，14,590例本土病例，36例敦睦艦隊、3例航空器感染、1例不明及14例調查中；另累計111例移除為空號。2020年起累計848例COVID-19死亡病例，其中836例本土，個案居住縣市分布為新北市412例、臺北市321例、基隆市29例、桃園市27例、彰化縣15例、新竹縣13例、臺中市5例、苗栗縣3例、宜蘭縣及花蓮縣各2例，新竹市、南投縣、雲林縣、臺南市、高雄市、屏東縣及臺東縣各1例；另12例為境外移入。指揮中心再次呼籲，民眾應落實手部衛生、咳嗽禮節及佩戴口罩等個人防護措施，減少不必要移動、活動或集會，避免出入人多擁擠的場所，或高感染傳播風險場域，並主動積極配合各項防疫措施，共同嚴守社區防線。                    "
daily_cases,"發佈日期：2021-12-20                        中央流行疫情指揮中心今(20)日公布國內新增11例COVID-19移入確定病例；另確診個案中無新增死亡。指揮中心說明，今日新增11例境外移入個案，為7例男性、4例女性，年齡介於10多歲至50多歲，分別自義大利(案16917)、美國(5例，案16918-16920、案16922、案16926)、德國(案16921)、法國(案16923)、巴西(案16924)、越南(案16925)及菲律賓(案16927)入境，入境日介於今(2021)年12月5日至12月19日；詳如新聞稿附件。指揮中心統計，截至目前國內累計4,774,769例新型冠狀病毒肺炎相關通報(含4,756,108例排除)，其中16,816例確診，分別為2,163例境外移入，14,599例本土病例，36例敦睦艦隊、3例航空器感染、1例不明及14例調查中；無新增空號病例，累計111例移除為空號。2020年起累計850例COVID-19死亡病例，其中838例本土，個案居住縣市分布為新北市413例、臺北市322例、基隆市29例、桃園市27例、彰化縣15例、新竹縣13例、臺中市5例、苗栗縣3例、宜蘭縣及花蓮縣各2例，新竹市、南投縣、雲林縣、臺南市、高雄市、屏東縣及臺東縣各1例；另12例為境外移入。指揮中心再次呼籲，民眾應落實手部衛生、咳嗽禮節及佩戴口罩等個人防護措施，減少不必要移動、活動或集會，避免出入人多擁擠的場所，或高感染傳播風險場域，並主動積極配合各項防疫措施，共同嚴守社區防線。                     "
daily_cases,"發佈日期：2022-11-24                        中央流行疫情指揮中心今(24)日表示，近日網路流傳指揮中心今(2022)年2月5日某次會議紀錄草案，並指稱指揮中心「未提早儲備抗病毒藥物」的說法，指揮中心鄭重澄清此說法並非事實。指揮中心表示，我國是亞洲第二個取得Paxlovid的國家，也是亞洲第一個同時備有Paxlovid和Molnupiravir兩項藥物的國家，此外，我國整體投藥率亦高於世界其他多數國家，口服藥物的洽購與到貨儲備，都已領先全球大多數國家。指揮中心指出，我國於今年1月13日即已簽約採購2萬份倍拉維(Paxlovid)與5,000份莫納皮拉韋(Molnupiravir)口服藥物，以染疫人口回推，足可提供25萬確診人口使用，而當時國內每日新增確診數尚在百人以下，藥物數量足夠因應。至4月10日指揮中心再簽約加購70萬份倍拉維，足可提供700萬染疫人口使用，整體採購、到貨進度與用藥比例都優於其他國家。指揮中心強調，該類口服抗病毒藥物主要提供具重症風險因子民眾使用，非所有確診者均適合使用，且有藥物保存期限問題，指揮中心係於評估疫情及醫療量能後，進行合理採購，提供國人使用。                    "
